position,token,surprisal_bits,category
554,ated,6.879304237372708e-07,clinical_entity
555, and,0.7717729806900024,boilerplate
556, ventil,2.591745615005493,clinical_entity
557,ated,3.5599969123722985e-05,clinical_entity
558,.,0.533970296382904,boilerplate
559, An,5.630856513977051,boilerplate
560, urgent,1.6940057277679443,boilerplate
561, computer,8.063365936279297,boilerplate
562,ized,1.0261964797973633,boilerplate
563, tom,0.0049792383797466755,boilerplate
564,ography,0.05288640409708023,boilerplate
565, (,1.428486943244934,boilerplate
566,CT,0.0012267464771866798,boilerplate
567,),0.0020660951267927885,boilerplate
568, scan,0.0968053787946701,boilerplate
569, of,0.3764271140098572,boilerplate
570, the,0.013435815460979939,boilerplate
571, neck,0.022313455119729042,clinical_entity
572, showed,0.4364422559738159,boilerplate
573, a,0.17182870209217072,boilerplate
574, large,1.6403990983963013,boilerplate
575, retro,0.07592922449111938,clinical_entity
576,ph,5.228177906246856e-05,boilerplate
577,ary,3.112852209596895e-05,boilerplate
578,nge,1.3242603927210439e-05,boilerplate
579,al,-0.0,boilerplate
580, ha,0.013496982865035534,boilerplate
581,emat,0.0002947481407318264,clinical_entity
582,oma,-0.0,boilerplate
583, causing,4.679772853851318,boilerplate
584, anterior,5.311016082763672,boilerplate
585, compression,10.650923728942871,boilerplate
586, of,0.018160777166485786,boilerplate
587, the,0.034076545387506485,boilerplate
588, air,10.461079597473145,boilerplate
589,way,0.00029870294383727014,boilerplate
590,",",4.4041852951049805,boilerplate
591, extending,4.216524600982666,boilerplate
592, into,6.270151615142822,boilerplate
593, the,0.03134027123451233,boilerplate
594, posterior,5.873409748077393,boilerplate
595, medi,0.657119631767273,boilerplate
596,ast,2.923702140833484e-06,boilerplate
597,in,0.005461107008159161,boilerplate
598,um,8.599129728281696e-07,boilerplate
599, and,2.7580313682556152,boilerplate
600, terminating,14.073213577270508,boilerplate
601, behind,9.661252975463867,boilerplate
602, the,0.0015942577738314867,boilerplate
603, left,3.544565439224243,boilerplate
604, atr,2.6175408363342285,boilerplate
605,ium,0.0028217099606990814,boilerplate
606,.,0.07568935304880142,boilerplate
607, Evidence,15.656553268432617,boilerplate
608, of,0.013017963618040085,boilerplate
609, pulmonary,10.475844383239746,clinical_entity
610, o,1.967316746711731,boilerplate
611,ed,2.0637771740439348e-05,boilerplate
612,ema,1.0318955219190684e-06,boilerplate
613, and,2.8550891876220703,boilerplate
614, a,3.0333893299102783,boilerplate
615, right,3.599092483520508,clinical_entity
616, ple,6.494490146636963,boilerplate
617,ural,6.8275498051662e-05,clinical_entity
618, eff,0.005302272271364927,boilerplate
619,usion,1.7198263435602712e-07,clinical_entity
620, were,0.5952675938606262,boilerplate
621, also,0.06936420500278473,boilerplate
622, seen,1.9947558641433716,boilerplate
623, on,4.66066837310791,boilerplate
624, CT,2.2062158584594727,boilerplate
625,".

",3.8091745376586914,boilerplate
626,In,6.767916679382324,boilerplate
627,tr,4.145418643951416,boilerplate
628,avenous,5.2797706302953884e-05,boilerplate
629, Vitamin,8.120688438415527,clinical_entity
630, K,0.0014116307720541954,boilerplate
631, at,15.540705680847168,boilerplate
632, a,0.859795868396759,boilerplate
633, dose,0.3289850652217865,boilerplate
634, of,0.002818276872858405,boilerplate
635, ,0.0007369293598458171,boilerplate
636,5,3.0480234622955322,numeric
637, mg,1.0901857614517212,numeric
638, and,3.6294405460357666,boilerplate
639, Pro,11.791406631469727,boilerplate
640,th,5.331363354343921e-05,boilerplate
641,rom,3.6115903640165925e-05,boilerplate
642,bin,1.1866753993672319e-05,boilerplate
643, Complex,0.25336596369743347,clinical_entity
644, Concent,0.1257576048374176,clinical_entity
645,rates,6.3298659324646,clinical_entity
646, (,0.752545952796936,boilerplate
647,P,0.0014798393240198493,boilerplate
648,CC,1.2038780141665484e-06,numeric
649,s,1.6555354595184326,boilerplate
650,),0.007154594175517559,boilerplate
651, at,6.089523792266846,boilerplate
652, a,0.5164811611175537,boilerplate
653, dose,0.007071593310683966,boilerplate
654, of,0.0021217367611825466,boilerplate
655, ,0.00025502772768959403,boilerplate
656,5,1.9913519620895386,numeric
657,0,0.000880798208527267,numeric
658, units,1.0625611543655396,numeric
659, per,8.831360816955566,boilerplate
660, kil,3.2838149070739746,boilerplate
661,ogram,0.0036366290878504515,boilerplate
662, were,0.3087828457355499,boilerplate
663, given,1.4330151081085205,boilerplate
664, on,12.269808769226074,boilerplate
665, diagnosis,10.374759674072266,boilerplate
666, of,3.4960391521453857,boilerplate
667, the,0.8514736294746399,boilerplate
668, ha,0.13120338320732117,boilerplate
669,emat,0.0011647121282294393,clinical_entity
670,oma,-0.0,boilerplate
671, for,11.149418830871582,boilerplate
672, the,4.196629524230957,boilerplate
673, reversal,0.26384228467941284,clinical_entity
674, of,0.001094941864721477,boilerplate
675, ant,0.24447722733020782,boilerplate
676,ico,-0.0,boilerplate
677,ag,6.879289685457479e-06,boilerplate
678,ulation,0.016246188431978226,clinical_entity
679,.,0.05923156067728996,boilerplate
680, The,2.302535057067871,boilerplate
681, IN,11.797415733337402,boilerplate
682,R,3.250435474910773e-05,boilerplate
683, was,0.973442018032074,boilerplate
684, ,1.2732429504394531,boilerplate
685,1,7.177762031555176,numeric
686,.,1.848146677017212,boilerplate
687,1,5.67864465713501,numeric
688, when,7.085938930511475,boilerplate
689, repeated,9.43998908996582,boilerplate
690, subsequently,12.958035469055176,boilerplate
691, ,8.57043743133545,boilerplate
692,2,1.7558729648590088,numeric
693, hours,2.499864101409912,numeric
694, later,0.5146863460540771,clinical_entity
695,.,0.29111868143081665,boilerplate
696, Due,7.176915645599365,boilerplate
697, to,0.00030334549956023693,boilerplate
698, complications,10.738245964050293,boilerplate
699, of,0.8323766589164734,boilerplate
700, a,8.01530647277832,boilerplate
701, ventilation,11.581757545471191,clinical_entity
702,-related,12.174901962280273,boilerplate
703, pneumonia,2.786536455154419,clinical_entity
704, the,5.586050987243652,boilerplate
705, patient,0.023942800238728523,boilerplate
706, stayed,10.464747428894043,boilerplate
707, in,0.21119898557662964,boilerplate
708, intensive,2.6552324295043945,boilerplate
709, care,0.0009493757388554513,boilerplate
710, for,0.656967282295227,boilerplate
